Entity,Code,Day,"Birth rate per day, on a monthly basis"
East Germany,OWID_GDR,2018-05-31,24.322453
East Germany,OWID_GDR,2018-06-30,25.827677
East Germany,OWID_GDR,2018-07-31,27.222729
East Germany,OWID_GDR,2018-08-31,25.90208
East Germany,OWID_GDR,2018-09-30,26.438591
East Germany,OWID_GDR,2018-10-31,24.313154
East Germany,OWID_GDR,2018-11-30,22.4172
East Germany,OWID_GDR,2018-12-31,21.14098
East Germany,OWID_GDR,2019-01-31,22.67345
East Germany,OWID_GDR,2019-02-28,22.583862
East Germany,OWID_GDR,2019-03-31,22.003302
East Germany,OWID_GDR,2019-04-30,23.096464
East Germany,OWID_GDR,2019-05-31,23.448402
East Germany,OWID_GDR,2019-06-30,24.651432
East Germany,OWID_GDR,2019-07-31,25.845387
East Germany,OWID_GDR,2019-08-31,25.781137
East Germany,OWID_GDR,2019-09-30,25.946453
East Germany,OWID_GDR,2019-10-31,23.4122
East Germany,OWID_GDR,2019-11-30,21.850286
East Germany,OWID_GDR,2019-12-31,21.24857
East Germany,OWID_GDR,2020-01-31,22.618221
East Germany,OWID_GDR,2020-02-29,21.876621
East Germany,OWID_GDR,2020-03-31,21.704016
East Germany,OWID_GDR,2020-04-30,22.277102
East Germany,OWID_GDR,2020-05-31,22.299711
East Germany,OWID_GDR,2020-06-30,24.087294
East Germany,OWID_GDR,2020-07-31,24.741858
East Germany,OWID_GDR,2020-08-31,23.878965
East Germany,OWID_GDR,2020-09-30,25.157467
East Germany,OWID_GDR,2020-10-31,22.654896
East Germany,OWID_GDR,2020-11-30,21.507408
East Germany,OWID_GDR,2020-12-31,21.1905
England and Wales,,1938-01-31,40.64834
England and Wales,,1938-02-28,41.17375
England and Wales,,1938-03-31,43.03445
England and Wales,,1938-04-30,44.244926
England and Wales,,1938-05-31,44.55553
England and Wales,,1938-06-30,43.02807
England and Wales,,1938-07-31,41.684605
England and Wales,,1938-08-31,39.50573
England and Wales,,1938-09-30,40.894985
England and Wales,,1938-10-31,39.201973
England and Wales,,1938-11-30,38.696842
England and Wales,,1938-12-31,39.375
England and Wales,,1939-01-31,40.169403
England and Wales,,1939-02-28,40.679672
England and Wales,,1939-03-31,42.510174
England and Wales,,1939-04-30,43.696808
England and Wales,,1939-05-31,43.994934
England and Wales,,1939-06-30,42.477646
England and Wales,,1939-07-31,41.755333
England and Wales,,1939-08-31,40.039555
England and Wales,,1939-09-30,40.766
England and Wales,,1939-10-31,38.05246
England and Wales,,1939-11-30,37.044743
England and Wales,,1939-12-31,37.612705
England and Wales,,1940-01-31,39.131336
England and Wales,,1940-02-29,41.43624
England and Wales,,1940-03-31,41.636982
England and Wales,,1940-04-30,41.994507
England and Wales,,1940-05-31,41.19829
England and Wales,,1940-06-30,38.252163
England and Wales,,1940-07-31,38.31453
England and Wales,,1940-08-31,38.097847
England and Wales,,1940-09-30,40.375885
England and Wales,,1940-10-31,35.65595
England and Wales,,1940-11-30,33.166847
England and Wales,,1940-12-31,35.758137
England and Wales,,1941-01-31,37.699528
England and Wales,,1941-02-28,38.171432
England and Wales,,1941-03-31,38.102554
England and Wales,,1941-04-30,38.12126
England and Wales,,1941-05-31,38.217976
England and Wales,,1941-06-30,36.423107
England and Wales,,1941-07-31,37.271996
England and Wales,,1941-08-31,38.121933
England and Wales,,1941-09-30,40.31408
England and Wales,,1941-10-31,37.93727
England and Wales,,1941-11-30,36.80107
England and Wales,,1941-12-31,38.096703
England and Wales,,1942-01-31,40.180035
England and Wales,,1942-02-28,40.516987
England and Wales,,1942-03-31,43.780327
England and Wales,,1942-04-30,43.79027
England and Wales,,1942-05-31,44.011852
England and Wales,,1942-06-30,44.64725
England and Wales,,1942-07-31,42.84839
England and Wales,,1942-08-31,43.13436
England and Wales,,1942-09-30,43.68438
England and Wales,,1942-10-31,41.933784
England and Wales,,1942-11-30,40.46665
England and Wales,,1942-12-31,41.733017
England and Wales,,1943-01-31,44.200027
England and Wales,,1943-02-28,45.146698
England and Wales,,1943-03-31,46.711266
England and Wales,,1943-04-30,46.657932
England and Wales,,1943-05-31,46.97865
England and Wales,,1943-06-30,46.24662
England and Wales,,1943-07-31,45.082336
England and Wales,,1943-08-31,42.981617
England and Wales,,1943-09-30,44.32493
England and Wales,,1943-10-31,41.56156
England and Wales,,1943-11-30,41.123405
England and Wales,,1943-12-31,42.343254
England and Wales,,1944-01-31,44.438248
England and Wales,,1944-02-29,47.628845
England and Wales,,1944-03-31,51.04978
England and Wales,,1944-04-30,51.40589
England and Wales,,1944-05-31,52.75873
England and Wales,,1944-06-30,51.76988
England and Wales,,1944-07-31,49.32951
England and Wales,,1944-08-31,44.93625
England and Wales,,1944-09-30,46.89058
England and Wales,,1944-10-31,46.482483
England and Wales,,1944-11-30,46.34787
England and Wales,,1944-12-31,47.898182
England and Wales,,1945-01-31,45.037746
England and Wales,,1945-02-28,46.151367
England and Wales,,1945-03-31,43.05557
England and Wales,,1945-04-30,43.999332
England and Wales,,1945-05-31,46.56988
England and Wales,,1945-06-30,45.06763
England and Wales,,1945-07-31,43.911488
England and Wales,,1945-08-31,42.784054
England and Wales,,1945-09-30,43.31017
England and Wales,,1945-10-31,41.49888
England and Wales,,1945-11-30,41.88798
England and Wales,,1945-12-31,42.758198
England and Wales,,1946-01-31,44.14568
England and Wales,,1946-02-28,47.09967
England and Wales,,1946-03-31,49.77981
England and Wales,,1946-04-30,50.681343
England and Wales,,1946-05-31,53.69092
England and Wales,,1946-06-30,53.28186
England and Wales,,1946-07-31,53.0432
England and Wales,,1946-08-31,53.760456
England and Wales,,1946-09-30,57.329395
England and Wales,,1946-10-31,54.7971
England and Wales,,1946-11-30,56.616016
England and Wales,,1946-12-31,59.288017
England and Wales,,1947-01-31,62.728603
England and Wales,,1947-02-28,61.686935
England and Wales,,1947-03-31,62.72949
England and Wales,,1947-04-30,61.253536
England and Wales,,1947-05-31,60.6167
England and Wales,,1947-06-30,58.47315
England and Wales,,1947-07-31,56.39309
England and Wales,,1947-08-31,52.76434
England and Wales,,1947-09-30,53.995876
England and Wales,,1947-10-31,49.435966
England and Wales,,1947-11-30,48.343304
England and Wales,,1947-12-31,49.03016
England and Wales,,1948-01-31,51.353184
England and Wales,,1948-02-29,51.951168
England and Wales,,1948-03-31,52.232925
England and Wales,,1948-04-30,52.398243
England and Wales,,1948-05-31,51.3084
England and Wales,,1948-06-30,50.132313
England and Wales,,1948-07-31,50.14348
England and Wales,,1948-08-31,46.785587
England and Wales,,1948-09-30,48.002514
England and Wales,,1948-10-31,45.54467
England and Wales,,1948-11-30,44.555714
England and Wales,,1948-12-31,45.584736
England and Wales,,1949-01-31,45.864643
England and Wales,,1949-02-28,48.28864
England and Wales,,1949-03-31,49.315193
England and Wales,,1949-04-30,49.718643
England and Wales,,1949-05-31,48.820293
England and Wales,,1949-06-30,48.16292
England and Wales,,1949-07-31,46.009514
England and Wales,,1949-08-31,44.750496
England and Wales,,1949-09-30,46.012398
England and Wales,,1949-10-31,43.45111
England and Wales,,1949-11-30,41.92884
England and Wales,,1949-12-31,41.280483
England and Wales,,1950-01-31,44.827824
England and Wales,,1950-02-28,45.75832
England and Wales,,1950-03-31,47.581566
England and Wales,,1950-04-30,46.632706
England and Wales,,1950-05-31,45.959957
England and Wales,,1950-06-30,44.95848
England and Wales,,1950-07-31,42.30041
England and Wales,,1950-08-31,41.918163
England and Wales,,1950-09-30,43.72997
England and Wales,,1950-10-31,41.042255
England and Wales,,1950-11-30,39.94591
England and Wales,,1950-12-31,40.419685
England and Wales,,1951-01-31,42.56422
England and Wales,,1951-02-28,44.19151
England and Wales,,1951-03-31,45.657864
England and Wales,,1951-04-30,45.652946
England and Wales,,1951-05-31,45.99925
England and Wales,,1951-06-30,44.78798
England and Wales,,1951-07-31,42.988327
England and Wales,,1951-08-31,40.871014
England and Wales,,1951-09-30,41.095516
England and Wales,,1951-10-31,37.682663
England and Wales,,1951-11-30,37.28377
England and Wales,,1951-12-31,39.620323
England and Wales,,1952-01-31,41.470905
England and Wales,,1952-02-29,43.346527
England and Wales,,1952-03-31,44.506954
England and Wales,,1952-04-30,44.556213
England and Wales,,1952-05-31,44.044243
England and Wales,,1952-06-30,42.210136
England and Wales,,1952-07-31,41.88246
England and Wales,,1952-08-31,40.692005
England and Wales,,1952-09-30,41.978233
England and Wales,,1952-10-31,39.67228
England and Wales,,1952-11-30,38.485218
England and Wales,,1952-12-31,39.1193
England and Wales,,1953-01-31,41.106518
England and Wales,,1953-02-28,43.338066
England and Wales,,1953-03-31,44.997036
England and Wales,,1953-04-30,44.6252
England and Wales,,1953-05-31,45.65253
England and Wales,,1953-06-30,44.988888
England and Wales,,1953-07-31,43.4138
England and Wales,,1953-08-31,41.385498
England and Wales,,1953-09-30,42.562866
England and Wales,,1953-10-31,39.403793
England and Wales,,1953-11-30,38.05515
England and Wales,,1953-12-31,39.139866
England and Wales,,1954-01-31,41.55486
England and Wales,,1954-02-28,43.898643
England and Wales,,1954-03-31,44.299885
England and Wales,,1954-04-30,43.608707
England and Wales,,1954-05-31,44.793938
England and Wales,,1954-06-30,42.57864
England and Wales,,1954-07-31,41.61242
England and Wales,,1954-08-31,39.576344
England and Wales,,1954-09-30,40.785122
England and Wales,,1954-10-31,39.14611
England and Wales,,1954-11-30,38.04692
England and Wales,,1954-12-31,38.350376
England and Wales,,1955-01-31,41.48956
England and Wales,,1955-02-28,41.17255
England and Wales,,1955-03-31,43.09232
England and Wales,,1955-04-30,42.73896
England and Wales,,1955-05-31,42.511127
England and Wales,,1955-06-30,42.086193
England and Wales,,1955-07-31,41.122295
England and Wales,,1955-08-31,39.358147
England and Wales,,1955-09-30,40.369785
England and Wales,,1955-10-31,38.95956
England and Wales,,1955-11-30,38.47903
England and Wales,,1955-12-31,40.051647
England and Wales,,1956-01-31,42.215214
England and Wales,,1956-02-29,43.31504
England and Wales,,1956-03-31,46.06217
England and Wales,,1956-04-30,45.5102
England and Wales,,1956-05-31,44.47294
England and Wales,,1956-06-30,43.303753
England and Wales,,1956-07-31,42.768566
England and Wales,,1956-08-31,41.255318
England and Wales,,1956-09-30,42.631058
England and Wales,,1956-10-31,40.1155
England and Wales,,1956-11-30,39.177647
England and Wales,,1956-12-31,40.76281
England and Wales,,1957-01-31,42.94575
England and Wales,,1957-02-28,45.333416
England and Wales,,1957-03-31,46.326828
England and Wales,,1957-04-30,45.91471
England and Wales,,1957-05-31,46.26239
England and Wales,,1957-06-30,45.089046
England and Wales,,1957-07-31,42.845787
England and Wales,,1957-08-31,42.306328
England and Wales,,1957-09-30,44.210907
England and Wales,,1957-10-31,43.230606
England and Wales,,1957-11-30,40.81279
England and Wales,,1957-12-31,41.867462
England and Wales,,1958-01-31,44.88207
England and Wales,,1958-02-28,46.15231
England and Wales,,1958-03-31,48.718956
England and Wales,,1958-04-30,46.946682
England and Wales,,1958-05-31,46.613194
England and Wales,,1958-06-30,43.80683
England and Wales,,1958-07-31,41.941376
England and Wales,,1958-08-31,42.46745
England and Wales,,1958-09-30,45.07237
England and Wales,,1958-10-31,43.5415
England and Wales,,1958-11-30,42.804367
England and Wales,,1958-12-31,43.745853
England and Wales,,1959-01-31,45.659927
England and Wales,,1959-02-28,47.356956
England and Wales,,1959-03-31,48.384068
England and Wales,,1959-04-30,47.454967
England and Wales,,1959-05-31,47.231358
England and Wales,,1959-06-30,45.567318
England and Wales,,1959-07-31,45.00862
England and Wales,,1959-08-31,43.130722
England and Wales,,1959-09-30,44.396763
England and Wales,,1959-10-31,42.903763
England and Wales,,1959-11-30,40.444977
England and Wales,,1959-12-31,41.692852
England and Wales,,1960-01-31,44.52952
England and Wales,,1960-02-29,48.43032
England and Wales,,1960-03-31,49.262375
England and Wales,,1960-04-30,47.73384
England and Wales,,1960-05-31,48.734596
England and Wales,,1960-06-30,47.40213
England and Wales,,1960-07-31,46.898293
England and Wales,,1960-08-31,45.246197
England and Wales,,1960-09-30,47.348625
England and Wales,,1960-10-31,45.45602
England and Wales,,1960-11-30,44.570957
England and Wales,,1960-12-31,44.707207
England and Wales,,1961-01-31,47.38954
England and Wales,,1961-02-28,48.418472
England and Wales,,1961-03-31,50.99954
England and Wales,,1961-04-30,49.85541
England and Wales,,1961-05-31,49.47899
England and Wales,,1961-06-30,48.65975
England and Wales,,1961-07-31,47.995636
England and Wales,,1961-08-31,47.38522
England and Wales,,1961-09-30,48.30741
England and Wales,,1961-10-31,46.422638
England and Wales,,1961-11-30,44.735924
England and Wales,,1961-12-31,46.79916
England and Wales,,1962-01-31,48.55352
England and Wales,,1962-02-28,50.972866
England and Wales,,1962-03-31,53.60555
England and Wales,,1962-04-30,51.068092
England and Wales,,1962-05-31,52.12927
England and Wales,,1962-06-30,50.268932
England and Wales,,1962-07-31,48.837807
England and Wales,,1962-08-31,48.539463
England and Wales,,1962-09-30,48.588768
England and Wales,,1962-10-31,46.296192
England and Wales,,1962-11-30,46.096336
England and Wales,,1962-12-31,46.497787
England and Wales,,1963-01-31,49.977074
England and Wales,,1963-02-28,51.308468
England and Wales,,1963-03-31,54.27974
England and Wales,,1963-04-30,51.966396
England and Wales,,1963-05-31,52.32467
England and Wales,,1963-06-30,50.895756
England and Wales,,1963-07-31,49.84231
England and Wales,,1963-08-31,48.07692
England and Wales,,1963-09-30,49.24133
England and Wales,,1963-10-31,47.62463
England and Wales,,1963-11-30,45.9619
England and Wales,,1963-12-31,46.134026
England and Wales,,1964-01-31,49.651722
England and Wales,,1964-02-29,52.191883
England and Wales,,1964-03-31,53.91335
England and Wales,,1964-04-30,53.29329
England and Wales,,1964-05-31,52.40232
England and Wales,,1964-06-30,51.777424
England and Wales,,1964-07-31,51.73917
England and Wales,,1964-08-31,48.63977
England and Wales,,1964-09-30,50.90639
England and Wales,,1964-10-31,48.24432
England and Wales,,1964-11-30,46.693737
England and Wales,,1964-12-31,47.471535
England and Wales,,1965-01-31,48.752247
England and Wales,,1965-02-28,51.61371
England and Wales,,1965-03-31,53.41802
England and Wales,,1965-04-30,51.6221
England and Wales,,1965-05-31,50.683746
England and Wales,,1965-06-30,50.504692
England and Wales,,1965-07-31,50.1346
England and Wales,,1965-08-31,48.461185
England and Wales,,1965-09-30,50.078274
England and Wales,,1965-10-31,47.558105
England and Wales,,1965-11-30,46.50822
England and Wales,,1965-12-31,45.91421
England and Wales,,1966-01-31,48.348766
England and Wales,,1966-02-28,50.03108
England and Wales,,1966-03-31,52.156925
England and Wales,,1966-04-30,49.49386
England and Wales,,1966-05-31,49.391544
England and Wales,,1966-06-30,49.298523
England and Wales,,1966-07-31,49.17288
England and Wales,,1966-08-31,48.35011
England and Wales,,1966-09-30,49.413624
England and Wales,,1966-10-31,46.462685
England and Wales,,1966-11-30,44.308895
England and Wales,,1966-12-31,46.101955
England and Wales,,1967-01-31,47.564358
England and Wales,,1967-02-28,50.359337
England and Wales,,1967-03-31,52.0088
England and Wales,,1967-04-30,49.207672
England and Wales,,1967-05-31,49.331318
England and Wales,,1967-06-30,47.571426
England and Wales,,1967-07-31,46.624783
England and Wales,,1967-08-31,45.48787
England and Wales,,1967-09-30,46.950314
England and Wales,,1967-10-31,44.56147
England and Wales,,1967-11-30,43.19817
England and Wales,,1967-12-31,44.402973
England and Wales,,1968-01-31,45.95909
England and Wales,,1968-02-29,47.5964
England and Wales,,1968-03-31,49.87309
England and Wales,,1968-04-30,47.70052
England and Wales,,1968-05-31,48.153812
England and Wales,,1968-06-30,46.86173
England and Wales,,1968-07-31,46.154568
England and Wales,,1968-08-31,45.940117
England and Wales,,1968-09-30,45.19571
England and Wales,,1968-10-31,44.023903
England and Wales,,1968-11-30,43.04729
England and Wales,,1968-12-31,43.374958
England and Wales,,1969-01-31,46.457947
England and Wales,,1969-02-28,47.42899
England and Wales,,1969-03-31,49.824795
England and Wales,,1969-04-30,47.303604
England and Wales,,1969-05-31,46.97159
England and Wales,,1969-06-30,45.7641
England and Wales,,1969-07-31,44.294193
England and Wales,,1969-08-31,43.23811
England and Wales,,1969-09-30,44.021637
England and Wales,,1969-10-31,42.4034
England and Wales,,1969-11-30,40.333412
England and Wales,,1969-12-31,40.486202
England and Wales,,1970-01-31,42.58219
England and Wales,,1970-02-28,44.624466
England and Wales,,1970-03-31,46.573433
England and Wales,,1970-04-30,45.2555
England and Wales,,1970-05-31,45.155224
England and Wales,,1970-06-30,44.93716
England and Wales,,1970-07-31,44.313423
England and Wales,,1970-08-31,42.701942
England and Wales,,1970-09-30,43.06878
England and Wales,,1970-10-31,41.941772
England and Wales,,1970-11-30,42.818516
England and Wales,,1970-12-31,43.508068
England and Wales,,1971-01-31,44.743546
England and Wales,,1971-02-28,46.237354
England and Wales,,1971-03-31,47.979668
England and Wales,,1971-04-30,45.798855
England and Wales,,1971-05-31,45.780754
England and Wales,,1971-06-30,44.721672
England and Wales,,1971-07-31,44.145294
England and Wales,,1971-08-31,41.25616
England and Wales,,1971-09-30,43.116394
England and Wales,,1971-10-31,41.36351
England and Wales,,1971-11-30,40.100075
England and Wales,,1971-12-31,39.236973
England and Wales,,1972-01-31,40.443493
England and Wales,,1972-02-29,41.66226
England and Wales,,1972-03-31,43.492004
England and Wales,,1972-04-30,40.786594
England and Wales,,1972-05-31,41.673027
England and Wales,,1972-06-30,41.41477
England and Wales,,1972-07-31,40.593174
England and Wales,,1972-08-31,39.610245
England and Wales,,1972-09-30,40.25188
England and Wales,,1972-10-31,37.834152
England and Wales,,1972-11-30,37.708347
England and Wales,,1972-12-31,37.027485
England and Wales,,1973-01-31,37.647003
England and Wales,,1973-02-28,39.294376
England and Wales,,1973-03-31,41.427094
England and Wales,,1973-04-30,38.23837
England and Wales,,1973-05-31,39.109642
England and Wales,,1973-06-30,38.559406
England and Wales,,1973-07-31,37.33834
England and Wales,,1973-08-31,36.053947
England and Wales,,1973-09-30,35.975395
England and Wales,,1973-10-31,36.00521
England and Wales,,1973-11-30,35.155525
England and Wales,,1973-12-31,34.990467
England and Wales,,1974-01-31,36.017918
England and Wales,,1974-02-28,35.692257
England and Wales,,1974-03-31,37.61984
England and Wales,,1974-04-30,36.314648
England and Wales,,1974-05-31,36.919506
England and Wales,,1974-06-30,35.61325
England and Wales,,1974-07-31,36.41354
England and Wales,,1974-08-31,35.69785
England and Wales,,1974-09-30,36.084892
England and Wales,,1974-10-31,34.57888
England and Wales,,1974-11-30,32.682552
England and Wales,,1974-12-31,31.67631
England and Wales,,1975-01-31,34.012726
England and Wales,,1975-02-28,34.430943
England and Wales,,1975-03-31,35.68675
England and Wales,,1975-04-30,35.011646
England and Wales,,1975-05-31,35.041084
England and Wales,,1975-06-30,34.103214
England and Wales,,1975-07-31,34.500416
England and Wales,,1975-08-31,32.742867
England and Wales,,1975-09-30,33.381428
England and Wales,,1975-10-31,31.630924
England and Wales,,1975-11-30,30.175735
England and Wales,,1975-12-31,30.427685
England and Wales,,1976-01-31,31.705866
England and Wales,,1976-02-29,33.690113
England and Wales,,1976-03-31,35.42559
England and Wales,,1976-04-30,33.232586
England and Wales,,1976-05-31,33.215065
England and Wales,,1976-06-30,33.994537
England and Wales,,1976-07-31,32.58862
England and Wales,,1976-08-31,31.513472
England and Wales,,1976-09-30,33.011986
England and Wales,,1976-10-31,30.590672
England and Wales,,1976-11-30,29.425985
England and Wales,,1976-12-31,29.061665
England and Wales,,1977-01-31,30.629807
England and Wales,,1977-02-28,31.58166
England and Wales,,1977-03-31,32.457848
England and Wales,,1977-04-30,31.241793
England and Wales,,1977-05-31,33.099163
England and Wales,,1977-06-30,32.220646
England and Wales,,1977-07-31,31.851637
England and Wales,,1977-08-31,31.562243
England and Wales,,1977-09-30,33.299633
England and Wales,,1977-10-31,31.442131
England and Wales,,1977-11-30,29.997204
England and Wales,,1977-12-31,29.176636
England and Wales,,1978-01-31,30.375542
England and Wales,,1978-02-28,32.000546
England and Wales,,1978-03-31,33.616966
England and Wales,,1978-04-30,32.880917
England and Wales,,1978-05-31,33.348038
England and Wales,,1978-06-30,33.280678
England and Wales,,1978-07-31,33.00417
England and Wales,,1978-08-31,33.45611
England and Wales,,1978-09-30,35.50933
England and Wales,,1978-10-31,33.620304
England and Wales,,1978-11-30,32.600124
England and Wales,,1978-12-31,32.762684
England and Wales,,1979-01-31,33.515083
England and Wales,,1979-02-28,35.044777
England and Wales,,1979-03-31,36.649544
England and Wales,,1979-04-30,35.967686
England and Wales,,1979-05-31,37.03815
England and Wales,,1979-06-30,36.71914
England and Wales,,1979-07-31,36.233643
England and Wales,,1979-08-31,34.961246
England and Wales,,1979-09-30,35.578754
